eventDate,year,stateProvince,locality,longitude,latitude
2017-03-28T00:00:00Z,2017,Queensland,"Galloway Plains Road, Mount Alma, west of Calliope, SEQ.",151.00409,-24.046771
2017-03-28T00:00:00Z,2017,Queensland,"Junction of Black Gate Road and Dawson Highway, west of Calliope, SEQ.",151.090551,-23.996772
2017-03-28T00:00:00Z,2017,Queensland,"Tableland Road, southwest of Calliope, SEQ.",151.122269,-24.071944
2017-03-28T00:00:00Z,2017,Queensland,"Dickinson Road, west of Calliope, SEQ.",151.137788,-24.025223
2017-03-28T00:00:00Z,2017,Queensland,"Galloway Plains Road, Mount Alma, west of Calliope, SEQ.",151.005057,-24.028313
2017-03-28T00:00:00Z,2017,Queensland,"Galloway Plains Road, Mount Alma, west of Calliope, SEQ.",151.005057,-24.028313
2017-03-28T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242532,-14.195641
2017-03-30T00:00:00Z,2017,Northern Territory,Nitmiluk,132.243112,-14.195019
2017-03-31T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242532,-14.195641
2017-04-04T00:00:00Z,2017,Northern Territory,Territory Wildlife Park,130.995085,-12.708273
2017-04-05T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242532,-14.195641
2017-04-05T22:01:00Z,2017,Queensland,NA,146.759886,-19.339942
2017-04-09T00:00:00Z,2017,Northern Territory,NNP054 Plot 2,132.409513,-14.176453
2017-04-09T00:00:00Z,2017,Northern Territory,NNP054 Plot 1,132.408717,-14.176854
2017-04-09T00:00:00Z,2017,Northern Territory,NNP052 Plot 1,132.242854,-14.19528
2017-04-09T11:10:00Z,2017,Queensland,NA,153.026137,-27.495918
2017-04-10T00:00:00Z,2017,Queensland,"Glencore, Clermont",147.6359,-22.7404
2017-04-10T00:00:00Z,2017,Northern Territory,NNP054 Plot 1,132.408717,-14.176854
2017-04-10T00:00:00Z,2017,Northern Territory,NNP052 Plot 1,132.242854,-14.19528
2017-04-10T00:00:00Z,2017,Northern Territory,NNP054 Plot 2,132.409513,-14.176453
2017-04-10T00:00:00Z,2017,New South Wales,locality withheld,153.516803,-28.229383
2017-04-11T00:00:00Z,2017,Northern Territory,NNP044 Plot 2,132.4563,-14.13274
2017-04-11T00:00:00Z,2017,Northern Territory,NNP052 Plot 1,132.242854,-14.19528
2017-04-12T00:00:00Z,2017,Northern Territory,NNP054 Plot 2,132.409513,-14.176453
2017-04-12T00:00:00Z,2017,Northern Territory,NNP044 Plot 2,132.4563,-14.13274
2017-04-12T00:00:00Z,2017,Northern Territory,NNP054 Plot 1,132.408717,-14.176854
2017-04-12T00:00:00Z,2017,Northern Territory,NNP052 Plot 1,132.242854,-14.19528
2017-04-12T00:00:00Z,2017,Northern Territory,NNP044 Plot 1,132.4563,-14.13274
2017-04-12T23:23:00Z,2017,Queensland,NA,145.308008,-16.274541
2017-04-14T04:39:00Z,2017,Queensland,NA,145.748405,-16.902722
2017-04-18T00:00:00Z,2017,Northern Territory,Djordi,134.110772,-12.6975
2017-04-19T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-19T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.46823,-17.61241
2017-04-19T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-19T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.46823,-17.61241
2017-04-19T00:00:00Z,2017,Northern Territory,NNP005 Plot 1,132.38104,-14.17017
2017-04-19T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-19T02:16:00Z,2017,Queensland,NA,145.748287,-16.902488
2017-04-19T12:06:00Z,2017,Queensland,NA,145.533223,-17.300472
2017-04-20T00:00:00Z,2017,Northern Territory,NNP005 Plot 1,132.38104,-14.17017
2017-04-20T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-20T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-20T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.46823,-17.61241
2017-04-20T00:00:00Z,2017,Northern Territory,NNP051 Plot 1,132.6167,-14.08761
2017-04-20T00:00:00Z,2017,New South Wales,locality withheld,153.366936,-28.379523
2017-04-20T00:00:00Z,2017,New South Wales,locality withheld,153.366938,-28.380065
2017-04-21T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-21T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.46823,-17.61241
2017-04-21T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.46823,-17.61241
2017-04-21T00:00:00Z,2017,Northern Territory,NNP035 Plot 1,132.56352,-14.3467
2017-04-21T00:00:00Z,2017,Northern Territory,Longreach Waterhole,133.4598,-17.6182
2017-04-21T00:00:00Z,2017,Northern Territory,NNP051 Plot 1,132.6167,-14.08761
2017-04-21T00:00:00Z,2017,Northern Territory,NNP035 Plot 2,132.564245,-14.34732
2017-04-21T00:00:00Z,2017,Northern Territory,NNP024 Plot 1,132.593914,-13.912314
2017-04-22T00:00:00Z,2017,Northern Territory,NNP051 Plot 2,132.6167,-14.08761
2017-04-22T00:00:00Z,2017,Northern Territory,NNP051 Plot 1,132.6167,-14.08761
2017-04-22T00:00:00Z,2017,Northern Territory,NNP051 Plot 2,132.6167,-14.08761
2017-04-22T00:00:00Z,2017,Northern Territory,NNP035 Plot 2,132.564245,-14.34732
2017-04-23T00:00:00Z,2017,Northern Territory,NNP049 Plot 2,132.568905,-13.95262
2017-04-23T00:00:00Z,2017,Northern Territory,Warddjak - Maburrinj,133.740014,-12.469597
2017-04-23T00:00:00Z,2017,Northern Territory,NNP049 Plot 2,132.568905,-13.95262
2017-04-23T00:00:00Z,2017,Northern Territory,Djordi,134.052101,-12.696211
2017-04-24T00:00:00Z,2017,Northern Territory,NNP001 Plot 2,132.39972,-14.30737
2017-04-24T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242472,-14.195125
2017-04-24T00:00:00Z,2017,Northern Territory,NNP001 Plot 1,132.39867,-14.30733
2017-04-24T00:00:00Z,2017,Northern Territory,NNP049 Plot 2,132.568905,-13.95262
2017-04-24T00:00:00Z,2017,Northern Territory,Nitmiluk,132.24311,-14.19556
2017-04-24T00:00:00Z,2017,Northern Territory,NNP041 Plot 2,132.482484,-14.337768
2017-04-24T00:00:00Z,2017,Northern Territory,NNP001 Plot 1,132.39867,-14.30733
2017-04-24T00:00:00Z,2017,Northern Territory,NNP041 Plot 1,132.481488,-14.337749
2017-04-25T00:00:00Z,2017,Northern Territory,NNP041 Plot 2,132.482484,-14.337768
2017-04-25T00:00:00Z,2017,Northern Territory,Nitmiluk,132.24311,-14.19556
2017-04-25T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-04-25T00:00:00Z,2017,Northern Territory,NNP050 Plot 1,132.63109,-14.20288
2017-04-25T00:00:00Z,2017,Northern Territory,NNP049 Plot 1,132.568905,-13.95262
2017-04-25T00:00:00Z,2017,Northern Territory,NNP041 Plot 2,132.482484,-14.337768
2017-04-25T00:00:00Z,2017,Northern Territory,NNP001 Plot 2,132.39972,-14.30737
2017-04-25T00:00:00Z,2017,Northern Territory,NNP050 Plot 1,132.63109,-14.20288
2017-04-25T00:00:00Z,2017,Northern Territory,NNP049 Plot 2,132.568905,-13.95262
2017-04-25T00:00:00Z,2017,Northern Territory,NNP003 Plot 1,132.43702,-14.290384
2017-04-25T00:00:00Z,2017,Northern Territory,NNP050 Plot 1,132.63109,-14.20288
2017-04-26T00:00:00Z,2017,Northern Territory,NNP001 Plot 2,132.39972,-14.30737
2017-04-26T00:00:00Z,2017,Northern Territory,Nitmiluk,132.481842,-14.338051
2017-04-26T00:00:00Z,2017,Northern Territory,NNP001 Plot 1,132.39867,-14.30733
2017-04-26T00:00:00Z,2017,Northern Territory,NNP049 Plot 2,132.568905,-13.95262
2017-04-26T00:00:00Z,2017,Northern Territory,NNP001 Plot 2,132.39972,-14.30737
2017-04-26T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-04-26T00:00:00Z,2017,Northern Territory,NNP041 Plot 1,132.481488,-14.337749
2017-04-26T00:00:00Z,2017,Northern Territory,NNP001 Plot 2,132.39972,-14.30737
2017-04-26T00:00:00Z,2017,Northern Territory,NNP049 Plot 1,132.568905,-13.95262
2017-04-26T00:00:00Z,2017,Northern Territory,NNP041 Plot 1,132.481488,-14.337749
2017-04-26T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242532,-14.195641
2017-04-26T00:00:00Z,2017,Northern Territory,NNP041 Plot 2,132.482484,-14.337768
2017-04-26T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242854,-14.19528
2017-04-27T00:00:00Z,2017,Northern Territory,Nitmiluk,132.481842,-14.338051
2017-04-27T00:00:00Z,2017,Northern Territory,NNP050 Plot 1,132.63109,-14.20288
2017-04-27T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-04-27T00:00:00Z,2017,Northern Territory,NNP050 Plot 1,132.63109,-14.20288
2017-04-28T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-04-28T00:00:00Z,2017,Northern Territory,Nitmiluk,132.24311,-14.19556
2017-04-29T00:00:00Z,2017,Queensland,"Yandilla property, West Kilcoy Creek above the junction with East Kilcoy Creek, adjacent to Conondale National Park, Mount Kilcoy, SEQ.",152.563056,-26.785
2017-04-29T00:00:00Z,2017,Northern Territory,Nitmiluk,132.563564,-14.347254
2017-04-29T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-04-29T00:00:00Z,2017,Northern Territory,Nitmiluk,132.24311,-14.19556
2017-04-29T00:00:00Z,2017,Northern Territory,Nitmiluk,132.242854,-14.19528
2017-04-30T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-05-02T00:00:00Z,2017,Northern Territory,Nitmiluk,132.482052,-14.337374
2017-05-02T15:00:54Z,2017,Queensland,"Turpentine Road, Queensland, Australia",145.412196,-16.166424
2017-05-03T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-03T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-03T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-03T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63078,-14.2033
2017-05-03T00:00:00Z,2017,Northern Territory,GNP005 Plot 2,131.343121,-15.701694
2017-05-03T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-03T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-04T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-04T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-04T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-04T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-04T00:00:00Z,2017,Northern Territory,Barradj,133.335517,-12.69207
2017-05-04T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-04T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-04T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-04T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-04T00:00:00Z,2017,Northern Territory,Nitmiluk,132.482052,-14.337374
2017-05-04T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-04T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-04T00:00:00Z,2017,Northern Territory,Gregory NP,131.13083,-15.47333
2017-05-04T00:00:00Z,2017,Northern Territory,GNP005 Plot 2,131.343121,-15.701694
2017-05-04T00:00:00Z,2017,Northern Territory,Nitmiluk,132.39864,-14.30759
2017-05-04T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-04T00:00:00Z,2017,Northern Territory,Gregory NP,131.13071,-15.47378
2017-05-04T22:16:00Z,2017,Queensland,NA,152.985241,-27.268172
2017-05-05T00:00:00Z,2017,Northern Territory,Nitmiluk,132.39825,-14.30718
2017-05-05T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-05T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-05T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-05T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-05T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-05T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-05T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-05T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-05T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-05T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-05T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-05-05T00:00:00Z,2017,Northern Territory,Nitmiluk,132.481198,-14.338073
2017-05-06T00:00:00Z,2017,Northern Territory,Barradj,133.353594,-12.697391
2017-05-06T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-06T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-06T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-06T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-06T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-06T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-06T00:00:00Z,2017,Northern Territory,GNP004 Plot 2,131.13019,-15.47463
2017-05-06T00:00:00Z,2017,Northern Territory,GNP005 Plot 1,131.342184,-15.701935
2017-05-06T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-06T00:00:00Z,2017,Northern Territory,Barradj,133.318864,-12.697009
2017-05-06T00:00:00Z,2017,Northern Territory,GNP004 Plot 1,131.13083,-15.47392
2017-05-06T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-06T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-06T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-06T00:00:00Z,2017,Northern Territory,Barradj,133.318791,-12.69672
2017-05-06T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-06T00:00:00Z,2017,Northern Territory,Barradj,133.373954,-12.763764
2017-05-06T00:00:00Z,2017,Northern Territory,GNP005 Plot 2,131.343121,-15.701694
2017-05-07T00:00:00Z,2017,Northern Territory,Barradj,133.374189,-12.763837
2017-05-07T00:00:00Z,2017,Northern Territory,GNP014 Plot 2,130.441327,-16.086714
2017-05-07T00:00:00Z,2017,Northern Territory,GNP014 Plot 2,130.441327,-16.086714
2017-05-07T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-07T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-07T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-07T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-07T00:00:00Z,2017,Northern Territory,GNP014 Plot 1,130.441327,-16.086714
2017-05-07T00:00:00Z,2017,Northern Territory,GNP014 Plot 2,130.441327,-16.086714
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,Barradj,133.353594,-12.697391
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,GNP014 Plot 1,130.441327,-16.086714
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,Nitmiluk,132.48127,-14.337329
2017-05-08T00:00:00Z,2017,Northern Territory,Barradj,133.318864,-12.697009
2017-05-08T00:00:00Z,2017,Northern Territory,Barradj,133.356707,-12.743342
2017-05-08T00:00:00Z,2017,Northern Territory,Nitmiluk,132.38147,-14.17032
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,Gregory NP,131.13071,-15.47432
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-08T00:00:00Z,2017,Northern Territory,GNP002 Plot 1,131.29872,-15.52195
2017-05-08T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-08T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-08T00:00:00Z,2017,New South Wales,locality withheld,152.790724,-28.467966
2017-05-09T00:00:00Z,2017,Northern Territory,Barradj,133.318864,-12.697009
2017-05-09T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-09T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-09T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-09T00:00:00Z,2017,Northern Territory,GNP013 Plot 2,130.38071,-16.04816
2017-05-09T00:00:00Z,2017,Northern Territory,Barradj,133.352877,-12.696078
2017-05-09T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63123,-14.20246
2017-05-09T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-09T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-09T00:00:00Z,2017,Northern Territory,Barradj,133.318791,-12.69672
2017-05-09T00:00:00Z,2017,Northern Territory,GNP013 Plot 1,130.38071,-16.04816
2017-05-10T00:00:00Z,2017,Northern Territory,GNP014 Plot 1,130.441327,-16.086714
2017-05-10T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63123,-14.20246
2017-05-10T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63065,-14.20272
2017-05-11T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-11T00:00:00Z,2017,Northern Territory,Barradj,133.373954,-12.763764
2017-05-11T00:00:00Z,2017,Northern Territory,Barradj,133.318634,-12.696194
2017-05-11T00:00:00Z,2017,Northern Territory,GNP007 Plot 1,130.69415,-16.03782
2017-05-11T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-12T00:00:00Z,2017,Northern Territory,Gregory NP,131.29883,-15.52231
2017-05-12T00:00:00Z,2017,Northern Territory,Barradj,133.318634,-12.696194
2017-05-12T00:00:00Z,2017,Northern Territory,GNP009 Plot 2,130.32968,-15.87142
2017-05-12T00:00:00Z,2017,Northern Territory,Gregory NP,130.44032,-16.087125
2017-05-12T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-12T00:00:00Z,2017,Northern Territory,GNP009 Plot 1,130.32968,-15.87142
2017-05-12T00:00:00Z,2017,Northern Territory,GNP006 Plot 2,130.7986,-16.02901
2017-05-12T00:00:00Z,2017,Northern Territory,Barradj,133.356854,-12.74289
2017-05-12T00:00:00Z,2017,Northern Territory,Gregory NP,131.13071,-15.47378
2017-05-13T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-13T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-13T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-13T14:45:00Z,2017,Queensland,NA,152.977334,-27.380953
2017-05-14T00:00:00Z,2017,Queensland,Lilydale State Forest Via Grantham SEQ,152.259306,-27.508306
2017-05-14T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-14T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-14T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-14T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-14T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-14T00:00:00Z,2017,Northern Territory,GNP009 Plot 2,130.32968,-15.87142
2017-05-14T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-14T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-14T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-15T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-15T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-15T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-15T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-15T00:00:00Z,2017,Northern Territory,Gregory NP,131.29883,-15.52231
2017-05-15T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-15T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-15T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-15T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-15T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-16T00:00:00Z,2017,Queensland,Dysart,148.5027,-22.5231
2017-05-16T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-16T00:00:00Z,2017,Northern Territory,Nitmiluk,132.39825,-14.30718
2017-05-16T00:00:00Z,2017,Northern Territory,Nitmiluk,132.39825,-14.30718
2017-05-16T00:00:00Z,2017,Northern Territory,Barradj,133.353594,-12.697391
2017-05-16T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-16T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-16T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-16T00:00:00Z,2017,Northern Territory,Gregory NP,131.13071,-15.47378
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-16T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-16T00:00:00Z,2017,Northern Territory,Barradj,133.318791,-12.69672
2017-05-17T00:00:00Z,2017,Queensland,NA,145.464096,-16.083084
2017-05-17T00:00:00Z,2017,Queensland,NA,145.464096,-16.083084
2017-05-17T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-17T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-17T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-17T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-17T00:00:00Z,2017,Northern Territory,GNP011 Plot 1,130.1998,-15.88966
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-17T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-17T00:00:00Z,2017,Northern Territory,Gregory NP,130.54498,-16.4562
2017-05-17T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-17T00:00:00Z,2017,Northern Territory,GNP019 Plot 1,130.5126,-16.46367
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-17T00:00:00Z,2017,Northern Territory,GNP011 Plot 2,130.19906,-15.88915
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 1,130.54538,-16.45617
2017-05-17T00:00:00Z,2017,Northern Territory,GNP018 Plot 2,130.54622,-16.45629
2017-05-17T00:00:00Z,2017,Northern Territory,Gregory NP,131.13071,-15.47432
2017-05-17T00:00:00Z,2017,New South Wales,locality withheld,153.524637,-28.194987
2017-05-17T00:00:00Z,2017,Queensland,"3939 Cape Tribulation Rd, Cape Tribulation QLD 4873, Australia",145.464096,-16.083084
2017-05-17T00:00:00Z,2017,Queensland,"3939 Cape Tribulation Rd, Cape Tribulation QLD 4873, Australia",145.464096,-16.083084
2017-05-18T00:00:00Z,2017,Northern Territory,Nitmiluk,132.63123,-14.20246
2017-05-18T00:00:00Z,2017,Northern Territory,Barradj,133.353594,-12.697391
2017-05-18T00:00:00Z,2017,Northern Territory,Barradj,133.318224,-12.695837
2017-05-18T00:00:00Z,2017,Northern Territory,Gregory NP,131.13083,-15.47333
2017-05-18T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-18T00:00:00Z,2017,Northern Territory,Gregory NP,130.54498,-16.4562
2017-05-18T00:00:00Z,2017,Northern Territory,Nitmiluk,132.61632,-14.08743
2017-05-18T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-18T00:00:00Z,2017,Northern Territory,Barradj,133.35681400000001,-12.743705
2017-05-18T00:00:00Z,2017,Northern Territory,Manilarkarr,133.107437,-12.49169
2017-05-19T00:00:00Z,2017,Northern Territory,Barradj,133.356716,-12.742549
2017-05-19T00:00:00Z,2017,Northern Territory,Barradj,133.353594,-12.697391
2017-05-19T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-19T00:00:00Z,2017,Northern Territory,Barradj,133.336751,-12.692808
2017-05-19T00:00:00Z,2017,Northern Territory,Gregory NP,130.54498,-16.4562
2017-05-19T00:00:00Z,2017,Northern Territory,Barradj,133.354001,-12.697711
2017-05-19T00:00:00Z,2017,Northern Territory,Manilarkarr,133.107437,-12.49169
2017-05-19T00:00:00Z,2017,Northern Territory,Gregory NP,131.13071,-15.47432
2017-05-20T00:00:00Z,2017,Queensland,"Campground at old Forestry Barracks, Dawes Range Road, central section of Bulburin National Park, southwest of Miriam Vale, SEQ.",151.471111,-24.526944
2017-05-20T00:00:00Z,2017,Queensland,"Forestry Road, west of Bulburin National Park, east of Many Peaks township, SEQ.",151.425349,-24.521441
2017-05-20T00:00:00Z,2017,Northern Territory,Nitmiluk,132.481842,-14.338051
